Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2022-09-20,154.0260009765625,155.18439428665013,150.27598106267698,150.59011171978128,107689800
2022-09-21,150.90426635742188,155.8323177224437,150.78646922639234,154.45795295017905,101696800
2022-09-22,149.94219970703125,151.6405063427645,148.14571882351763,149.58879338602387,86652500
2022-09-23,147.67449951171875,148.6954577569954,145.83875792782328,148.42058784002563,96029900
2022-09-26,148.0082550048828,150.95330211261015,146.8989491342679,146.91858697585232,93339400
2022-09-27,148.98016357421875,151.88595100420483,147.20332025510484,149.94222342090066,84442700
2022-09-28,147.09530639648438,147.8806554147203,142.18689375661808,144.93560783080054,146691400
2022-09-29,139.87013244628906,144.03247205665744,138.1031007730531,143.42383363893248,128138200
2022-09-30,135.6685333251953,140.4787870882612,135.47219979960417,138.69211755301987,124925300
2022-10-03,139.84066772460938,140.44932105441077,135.16786446408517,135.67834355315813,114311700
2022-10-04,143.423828125,143.54162523892447,141.61752082886468,142.3734205948832,87830100
2022-10-05,143.7183074951172,144.6803670999918,140.39040452379436,141.43100052371705,79471000
2022-10-06,142.76608276367188,144.8374334955695,142.5599378213271,143.13912691743977,68402200
2022-10-07,137.52389526367188,140.47876912027488,136.89561907456743,139.9290143479333,85925600
2022-10-10,137.84786987304688,139.29094450363405,136.03176603772727,137.84786987304688,74899000
2022-10-11,136.4342498779297,138.76084793369003,135.68817645989057,137.33739611427865,77033700
2022-10-12,135.8059539794922,137.78895683135124,135.6292583188671,136.58149154588781,70433700
2022-10-13,140.37081909179688,140.95981974279604,131.90870376504793,132.51735724415704,113224000
2022-10-14,135.84523010253906,141.87276009592642,135.65870802953629,141.66660017858484,88598000
2022-10-17,139.80142211914062,140.282437004532,137.7006219624551,138.48597103526853,85250900
2022-10-18,141.11685180664062,144.01281203046764,138.03436952113134,142.8249846575733,99136600
2022-10-19,141.22486877441406,142.29489928414645,138.90809708603376,139.09461918905455,61758300
2022-10-20,140.7634735107422,143.21768011702426,140.0370229627389,140.40025572638473,64522000
2022-10-21,144.5724334716797,145.14181130627574,140.0370486455638,140.2530200648689,86548600
2022-10-24,146.71246337890625,147.47817461798252,143.3256613631015,144.49386606815804,75981900
2022-10-25,149.54953002929688,149.69679141311283,146.62411995147127,147.34074408565283,74732300
2022-10-26,146.61434936523438,149.20599166198556,145.32833216381843,148.19485945775298,88194300
2022-10-27,142.14764404296875,146.31979510961392,141.48991849585923,145.35775035197634,109180200
2022-10-28,152.8872528076172,154.61500878306214,145.11232844918345,145.4853576495381,164762400
2022-10-31,150.5311737060547,151.41469684238612,149.13718651330186,150.3544780663591,97943200
2022-11-01,147.8905029296875,152.60258320946681,146.39835590820144,152.2393653788708,80379300
2022-11-02,142.3734130859375,149.38262560122348,142.34396380900958,146.22160672381153,93604600
2022-11-03,136.3361053466797,140.18429993575015,136.20848179558848,139.4578493069626,97918500
2022-11-04,136.070556640625,140.2889534742064,132.13731334421504,139.71863139573108,140814800
2022-11-07,136.60159301757812,136.82775039724396,133.40583154940404,134.82180210827255,83374600
2022-11-08,137.17190551757812,139.069688836373,135.19545550623369,138.06672226567503,89908500
2022-11-09,132.61917114257812,136.23776400792798,132.34384521853534,136.18859544917657,74917800
2022-11-10,144.4188995361328,144.4188995361328,137.171901375878,138.88286812786214,118854000
2022-11-11,147.20166015625,147.50648417895965,141.96061049585242,143.38642351170455,93979700
2022-11-14,145.80535888671875,147.77198095425382,144.96953850636208,146.48384590068005,73374100
2022-11-15,147.53599548339844,151.02675299903876,146.0806992107757,149.67962155098414,89868300
2022-11-16,146.30682373046875,147.36880131400713,144.83185736513215,146.6411608430867,64218300
2022-11-17,148.2046356201172,148.9519465811487,143.71089713297823,143.98622301357588,80389400
2022-11-18,148.76512145996094,150.15159363499748,147.4671586821555,149.76810292744864,74829600
2022-11-21,145.53985595703125,147.86047052115927,145.25470236836378,147.65398361312236,58724100
2022-11-22,147.67364501953125,147.9096450709946,144.47788413446048,145.65786938764137,51804100
2022-11-23,148.54881286621094,149.29612388958984,146.84767388557262,146.95583870512687,58301400
2022-11-25,145.6382293701172,146.39538323134536,144.6647458342524,145.83488861865806,35195900
2022-11-28,141.81314086914062,144.19275214587688,140.98716307142482,142.7177853624681,69246000
2022-11-29,138.81402587890625,142.39327767480953,138.007718580844,141.8819517027843,83763800
2022-11-30,145.55955505371094,146.23804217919428,138.20439151332914,139.04019702693043,111380900
2022-12-01,145.83486938476562,146.64119170281938,144.16324348642758,145.73654727553216,71250400
2022-12-02,145.34320068359375,145.53003217962117,143.21924526160134,143.52408428382984,65447400
2022-12-05,144.1829071044922,148.4013049961633,143.33725898348703,145.3038811249747,68826400
2022-12-06,140.52499389648438,144.8417290558683,139.55151049910586,144.61557170242608,64727200
2022-12-07,138.587890625,140.97732977170875,137.663575645007,139.817029693259,69721100
2022-12-08,140.2693328857422,141.12482380942538,138.7452125702619,139.98417924727298,62128300
2022-12-09,139.78749084472656,143.14058484738695,138.5485094221092,139.96447961702353,76097000
2022-12-12,142.07862854003906,142.08845624970894,138.70586361029962,140.31849324023466,70462700
2022-12-13,143.04226684570312,147.4671667934874,141.83279839446703,147.00500937638787,93886200
2022-12-14,140.8199920654297,144.21241242784126,138.80420126905452,142.92427726159215,82291200
2022-12-15,134.2219696044922,139.43352160827794,133.7598121718234,138.75503452609877,98931900
2022-12-16,132.2651824951172,135.35277902524194,131.4982009688156,134.4088086870883,160156900
2022-12-19,130.16090393066406,132.94367653807714,129.12843913282236,132.8551821275431,79592600
2022-12-20,130.09205627441406,131.0261987808424,127.72227301817315,129.19723960857664,77432800
2022-12-21,133.18946838378906,134.52677190815584,130.53453175568677,130.76068907847488,85928000
2022-12-22,130.02320861816406,132.31432503613755,128.1254256005218,132.10783812958184,77852100
2022-12-23,129.65940856933594,130.21006041152802,127.47645662054781,128.7350936895975,63814900
2022-12-27,127.85991668701172,129.21689054689435,126.5717817929533,129.18739241986506,69007800
2022-12-28,123.93653106689453,128.84325132058044,123.76936998157427,127.50594763388183,85438400
2022-12-29,127.44694519042969,128.30242099857716,125.59832312588058,125.8539785961876,75703700
2022-12-30,127.7616195678711,127.78128999342299,125.30334902080124,126.26699731697423,77034200
2023-01-03,122.98271942138672,128.7154174535332,122.09773792777466,128.10576937065363,112117500
2023-01-04,124.25118255615234,126.51280092971427,122.9925456360047,124.77233620258212,89113600
2023-01-05,122.93354034423828,125.63764564758301,122.67788488068354,125.00832719533365,80962700
2023-01-06,127.45675659179688,128.11557310740474,122.80570014344461,123.90701107409377,87754700
2023-01-09,127.97792053222656,131.18352399196448,127.72226507394718,128.29258725392592,70790800
2023-01-10,128.5482635498047,129.06941726347972,125.98182082594903,128.08610610497774,63896200
2023-01-11,131.26222229003906,131.2818777117784,128.2827904454057,129.05959971999454,69458900
2023-01-12,131.1835174560547,132.0193227611732,129.24639368399414,131.64567480294028,71379600
2023-01-13,132.510986328125,132.6683196907436,129.46273119909978,129.82655147153693,57809700
2023-01-17,133.67129516601562,134.99875596810472,131.8915047175872,132.5798193932039,63646600
2023-01-18,132.95352172851562,136.296774002363,132.77651790001315,134.5366534532576,69672800
2023-01-19,133.0124969482422,133.9761376268957,131.53753029546903,131.84235433638028,58280400
2023-01-20,135.569091796875,135.71659745917918,131.98001240951498,133.02231973826562,80223600
2023-01-23,138.75502014160156,140.92814412125819,135.59858513124948,135.81491475833332,81760300
2023-01-24,140.15130615234375,140.77079684177573,137.9585269717819,137.9683546796287,66435100
2023-01-25,139.4925079345703,140.0529874380773,136.49340619294276,138.53869500355867,65799300
2023-01-26,141.55747985839844,141.8426334902846,139.53184628445516,140.78065564701856,54105100
2023-01-27,143.49461364746094,144.77292136359273,140.69218538947123,140.77085209552519,70555800
2023-01-30,140.61351013183594,143.12095684480488,140.4660194445421,142.540806802597,64015300
2023-01-31,141.8819580078125,141.93112656571586,139.90550801485074,140.31849689379183,65874500
2023-02-01,143.00291442871094,144.16322923439725,138.96152054070433,141.56728874190614,77663600
2023-02-02,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000
2023-02-03,151.9215850830078,154.75352622762708,145.3629009773319,145.5595602225663,154357300
2023-02-06,149.19778442382812,150.54493079230497,148.26364190831887,150.02377712562708,69858300
2023-02-07,152.06907653808594,152.63939885505883,148.12600388600742,148.12600388600742,83322600
2023-02-08,149.38462829589844,152.00023955919008,148.64714493246836,151.3119247541495,64120100
2023-02-09,148.3521270751953,151.75438976697808,147.9096401221254,151.21356571138807,56007100
2023-02-10,148.71652221679688,149.04151212756338,146.95371454850684,147.19007494553122,57450700
2023-02-13,151.51341247558594,151.91717418893083,148.62790397291747,148.65744714640496,62199000
2023-02-14,150.8732452392578,151.4345954776921,148.56878800441328,149.80964612462722,61707600
2023-02-15,152.97091674804688,153.13833305811258,150.5581292969133,150.78463194852628,65573800
2023-02-16,151.3755340576172,153.95573796607766,151.02100096105386,151.17855953849067,68167900
2023-02-17,150.2331085205078,150.6762710180938,148.5589307368263,150.03614908014094,59144100
2023-02-21,146.22491455078125,149.0020922304812,146.1559855092862,147.91879277519925,58867200
2023-02-22,146.6484375,147.67263591965713,144.9250155718982,146.60903658364012,51011300
2023-02-23,147.13096618652344,148.05669224456878,145.00378282832062,147.81048914517564,48394200
2023-02-24,144.48184204101562,144.9545478123535,143.50687229977612,144.87576101262292,55469600
2023-02-27,145.6734619140625,146.90447752822308,145.21059884097443,145.46665970602933,44998500
2023-02-28,145.17120361328125,146.8158385647427,144.6000106018143,144.8166705381309,50547000
2023-03-01,143.10308837890625,144.9939263960711,142.80764165155819,144.60000744430354,55479000
2023-03-02,143.69398498535156,144.481837933212,141.71450238763347,142.1872231725768,52238100
2023-03-03,148.7362060546875,148.8149928448926,145.0924034132026,145.79161175732688,70732300
2023-03-06,151.49371337890625,153.926201531547,151.1293375512549,151.4543124625378,87558000
2023-03-07,149.2975311279297,151.69061749037596,148.8346682054165,151.36562767071513,56182000
2023-03-08,150.54827880859375,151.13917230662574,149.52408044265695,150.48919246419973,47204800
2023-03-09,148.30291748046875,152.19292402611515,147.94838436334126,151.22781194000862,53833600
2023-03-10,146.24462890625,148.64757336129242,145.3681465462101,147.92866457828165,68572400
2023-03-13,148.1847381591797,150.81418573238946,145.45680332509693,145.56513330123872,84457100
2023-03-14,150.2725372314453,151.07023295988367,147.82036369988242,148.98243524821328,73695900
2023-03-15,150.66647338867188,150.92251923505987,147.64309172837056,148.89380784086057,77167900
2023-03-16,153.48300170898438,154.08373780814682,149.33693534803646,149.84904194741503,76161100
2023-03-17,152.64593505859375,154.35951419092353,151.93686886777078,153.70953434482817,98944600
2023-03-20,155.00949096679688,155.42312546588803,151.80885014610277,152.71489092530072,73641400
2023-03-21,156.86093139648438,156.9791040860205,154.16253977805687,154.93070734117964,73938300
2023-03-22,155.43295288085938,159.67749219321786,155.41325242402124,156.88062840402722,75701800
2023-03-23,156.5162353515625,159.0964541870748,155.28521978995877,156.41776312286146,67622100
2023-03-24,157.816162109375,157.90479160484955,155.45261873446648,156.44727369122404,59196500
2023-03-27,155.87611389160156,158.32830230982592,155.47233717929535,157.5109061704178,52390300
2023-03-28,155.2556610107422,156.08291480553032,153.61102618902072,155.57080817581272,45992200
2023-03-29,158.3282928466797,158.60403911493316,156.92986104995282,156.94954647836764,51305700
2023-03-30,159.89414978027344,160.00247975071784,158.82070781762587,159.07675364456477,49501700
2023-03-31,162.3955535888672,162.4940408365555,159.45097422374334,159.9729235769942,68749800
2023-04-03,163.6462860107422,163.76445869825218,161.7259047034759,161.77514833228696,56976200
2023-04-04,163.11448669433594,164.30610131295074,162.60238002597387,164.06975594835677,46278300
2023-04-05,161.27284240722656,162.54325857569117,159.34261888709125,162.23796919433602,51511700
2023-04-06,162.1592254638672,162.45467221127325,159.53962067833683,159.96308282888376,45390100
2023-04-10,159.56915283203125,159.56915283203125,157.64877164706385,158.96841666370352,47716900
2023-04-11,158.3578643798828,159.89416958590462,158.07226031922266,159.88432686993428,47644200
2023-04-12,157.66848754882812,159.59871163720814,157.35334033527027,158.77147274218814,50133100
2023-04-13,163.0455322265625,163.28189260314673,158.96840964951016,159.17522685740187,68445600
2023-04-14,162.70086669921875,163.794009087704,161.33197803499354,162.09027277975596,49386500
2023-04-17,162.7205810546875,162.87815467656333,161.53880894471416,162.58270789230806,41516200
2023-04-18,163.94171142578125,164.86743742961687,163.13415809407996,163.57733566867122,49923000
2023-04-19,165.0841064453125,165.60605581206516,163.0258371209191,163.28189796071484,47720200
2023-04-20,164.11900329589844,165.3204757933169,163.04556123695718,163.56751067945328,52456400
2023-04-21,162.51373291015625,163.92200731179602,161.99178358382397,162.54327607753027,58337300
2023-04-24,162.8190460205078,163.0849495926161,161.40091367199096,162.49405610505224,41949600
2023-04-25,161.28274536132812,163.78416246885476,161.24334444666383,162.68117729099055,48714100
2023-04-26,161.27284240722656,162.76976117685115,160.32743109896813,160.58347686432109,45498800
2023-04-27,165.852294921875,166.00001080225775,162.68119712191097,162.68119712191097,64902300
2023-04-28,167.10296630859375,167.27039764589344,165.33031595199535,165.93105213681218,55275900
2023-05-01,167.0143280029297,167.86126725124362,166.07875924686118,166.70903856930101,52472900
2023-05-02,165.9802703857422,167.76279339985444,164.99545801480568,167.50673256610264,48425700
2023-05-03,164.90684509277344,168.32414556576836,164.6212560883793,166.925713661642,65136000
2023-05-04,163.27206420898438,164.50307988258416,161.81454585901537,162.38573893481126,81235400
2023-05-05,170.9338836669922,171.65279246173276,168.16654839153733,168.38320830672657,113453200
2023-05-08,170.86492919921875,171.2096195052504,169.49604074216262,169.86041647416434,55962800
2023-05-09,169.1612548828125,170.90436226614003,168.9938385535857,170.42181373691182,45326900
2023-05-10,170.92404174804688,171.38690478906514,169.28924951921832,170.39224965147537,53724500
2023-05-11,171.11114501953125,171.9383837832071,169.55513971049686,171.2096322648924,49514700
2023-05-12,170.1841583251953,171.653548851867,168.6358569767775,171.21962961924467,45533100
2023-05-15,169.69107055664062,170.81530899814229,169.09935977781652,170.7659972586019,37266700
2023-05-16,169.69107055664062,170.74626955321972,169.42479920138675,169.61217478294208,42110300
2023-05-17,170.30247497558594,170.53914722242257,168.06385467134209,169.3360281894031,57951600
2023-05-18,172.6298828125,172.8172584115987,170.1940301198803,170.60822168470452,65496700
2023-05-19,172.73834228515625,173.9513327998332,172.5213826746833,173.9513327998332,55809500
2023-05-22,171.79161071777344,172.2945693897219,171.05197977463047,171.57465110395842,43570900
2023-05-23,169.1881103515625,170.9829553293692,168.9119826700276,170.7364116817252,50747300
2023-05-24,169.46421813964844,170.03620114077688,168.16247565777167,168.7245872835419,45143500
2023-05-25,170.5983428955078,171.4957503105663,169.3163129553576,170.02635984381527,56058300
2023-05-26,173.00457763671875,173.33988838819255,170.7166607230928,170.92376397994929,54835000
2023-05-30,174.84873962402344,176.5153769153671,174.12883646161984,174.51344390978926,55964400
2023-05-31,174.7994384765625,176.87041104464083,174.3162075312564,174.87833424607143,99625300
2023-06-01,177.60018920898438,177.62977324467488,174.4838737017158,175.24323239604442,68901800
2023-06-02,178.4482879638672,179.2668146743205,176.78165050926717,178.52718373632618,61996900
2023-06-05,177.09722900390625,182.39298156722955,175.57851175717974,180.10506441660397,121946500
2023-06-06,176.73236083984375,177.62976831057978,174.97695616659206,177.4818481362361,64848400
2023-06-07,175.361572265625,178.70470351330488,174.8684849721747,175.97299569419778,61944600
2023-06-08,178.07357788085938,178.33983422301452,175.00657387447097,175.44047811466785,50214900
2023-06-09,178.45819091796875,179.71062202681557,178.1327514419261,178.9907186665087,48900000
2023-06-12,181.24903869628906,181.34766218390052,178.468033910057,178.76388932505995,54274900
2023-06-13,180.77566528320312,181.60404834381112,179.91769818813273,180.2727216495119,54929100
2023-06-14,181.40682983398438,181.84074910193183,179.50351991974284,180.8348467124019,57462900
2023-06-15,183.43833923339844,183.94129793003785,181.23917400121888,181.4166932611595,65433200
2023-06-16,182.36338806152344,184.40477651433866,181.72238065098958,184.1483615118621,101256200
2023-06-20,182.45217895507812,183.52712083284334,181.86048315364175,181.86048315364175,49799100
2023-06-21,181.41668701171875,182.84663717983523,180.0656175699355,182.34367850052172,49515700
2023-06-22,184.4146728515625,184.4639845971855,181.13070922445527,181.19974867789384,51245300
2023-06-23,184.09910583496094,184.9669444808385,182.45219571223123,182.98473853505004,53117000
2023-06-26,182.7085418701172,185.45010559685554,182.66908646591548,184.24697158177437,48088700
2023-06-27,185.45997619628906,185.78541559077308,183.10301971608257,183.31997931240525,50730800
2023-06-28,186.63352966308594,187.27453708797546,185.0063477089331,185.33177206150037,51216800
2023-06-29,186.9688262939453,187.4422009047134,186.32781886596203,186.4658826988121,46347300
2023-06-30,191.2882843017578,191.79122791985353,188.6157445714927,188.98063939826477,85213200
2023-07-03,189.79917907714844,191.19954526937022,189.10884478636748,191.10092178559267,31458200
2023-07-05,188.68479919433594,190.31198136153697,187.98460856583768,188.92148652956726,46920300
2023-07-06,189.1581268310547,189.36523009534062,186.5842108059987,187.21536187872596,45094300
2023-07-07,188.04379272460938,190.00628587990153,187.60988847797856,188.76371112125616,46815000
2023-07-10,186.00242614746094,187.36335216128748,184.45412451748925,186.6434337363263,59922200
2023-07-11,185.479736328125,186.68287064614393,184.02020200954667,186.54480679233018,46638100
2023-07-12,187.14634704589844,189.04965668897157,185.864317131752,187.0575799007695,60750200
2023-07-13,187.90570068359375,188.54672319895087,187.15621340871894,187.8662603208446,41342300
2023-07-14,188.0536346435547,188.53685056119244,187.00829198764853,187.59998771190843,41616200
2023-07-17,191.3080291748047,191.6334686208352,189.1581605746784,189.2469126832782,50520200
2023-07-18,191.05160522460938,191.64331601668746,189.75971887799713,190.6768691009351,48288200
2023-07-19,192.4026641845703,195.48938034906212,189.9865244553515,190.4303150490968,80507300
2023-07-20,190.4598846435547,193.7537038386121,189.83858989767532,192.39277822300156,59581200
2023-07-21,189.286376953125,192.2744851317762,188.58618628535973,191.41651794617295,71951700
2023-07-24,190.0851593017578,192.21530010696893,189.59207198839397,190.73603816687742,45377800
2023-07-25,190.94309997558594,191.75177028050072,190.25278084201756,190.65711599447494,37283200
2023-07-26,191.81097412109375,192.93521264770516,190.64729522856234,190.9924473358141,47471900
2023-07-27,190.54867553710938,194.4736466049838,189.88794029801272,193.3099676892758,47460200
2023-07-28,193.12257385253906,193.91151654263126,191.4559363697747,191.97860770429688,48291400
2023-07-31,193.73399353027344,193.77344894031904,192.56044337061044,193.34938604539337,38824100
2023-08-01,192.90562438964844,194.01013518521242,192.5801849485631,193.52691923606866,35175100
2023-08-02,189.9175262451172,192.48157144604934,189.19762292480593,192.34350758944402,50389300
2023-08-03,188.52699279785156,189.7103992851957,188.05363321247987,188.92147165885288,61235200
2023-08-04,179.4739227294922,184.78940327661547,179.40488328381886,182.95511789971007,115956800
2023-08-07,176.3773651123047,180.59819195946366,174.8981029449032,179.612017181196,97576100
2023-08-08,177.3141632080078,177.77766638788108,175.12485479817192,177.20568342021136,67823000
2023-08-09,175.72647094726562,178.42857997538025,174.5627769846933,178.36941190145535,60378500
2023-08-10,175.50950622558594,178.25107058876787,175.14462641506705,176.9986245515979,54686900
2023-08-11,175.56874084472656,176.3883728930982,174.34424265962002,175.10462674008653,52036700
2023-08-14,177.21791076660156,177.44503302668653,175.0947628987085,175.746520759633,43675600
2023-08-15,175.2329864501953,177.23762299403361,174.8379899652799,176.6451282666605,43622600
2023-08-16,174.36399841308594,176.30937200366554,174.29486573787133,174.91699954220002,46964900
2023-08-17,171.8260955810547,175.29223725703497,171.31258808782235,174.9268647491592,66062900
2023-08-18,172.3099822998047,172.91236175457905,169.81159252872837,170.14734105941557,61172200
2023-08-21,173.64308166503906,173.92946689307706,171.56932774476493,172.88271276167941,46311900
2023-08-22,175.0157470703125,175.46012191641384,174.04799506153495,174.8478727981476,42038900
2023-08-23,178.8571319580078,179.28176749229362,176.1019960768648,176.28962468028294,52722800
2023-08-24,174.17637634277344,178.8374075605793,173.8109887437673,178.41277199096436,54945800
2023-08-25,176.37852478027344,176.91177162464882,173.62338845938785,175.16389608553052,51449600
2023-08-28,177.93875122070312,178.33374768816518,176.31924159506977,177.83999456976295,43820700
2023-08-29,181.81968688964844,182.589940732724,177.25741180863895,177.45491008950265,53003900
2023-08-30,185.30555725097656,185.50307057198083,182.43192527543482,182.62942352828824,60813900
2023-08-31,185.52281188964844,186.75719481874472,185.13768501849643,185.4931879048022,60794500
2023-09-01,187.09295654296875,187.54720101813678,185.92769123419916,187.12258052751662,45766500
2023-09-05,187.32992553710938,187.60642607121574,185.26604116890505,185.92766852324166,45280000
2023-09-06,180.62477111816406,186.49056063180015,179.2027597126584,186.0461707664675,81755800
2023-09-07,175.3416290283203,175.98351721110967,171.3718491931888,172.99135904079122,112488800
2023-09-08,175.953857421875,177.9881329660241,175.56873058484743,176.121746745329,65551300
2023-09-11,177.11915588378906,178.0474143493556,175.12438865362392,177.82029208697838,58953100
2023-09-12,174.09735107421875,177.87950173703112,172.6358460753217,177.24749835360407,90370200
2023-09-13,172.03347778320312,175.08486860955094,171.8063404869434,174.30473020059844,84267900
2023-09-14,173.5443572998047,173.89986015970092,171.4113401404273,171.82609096561458,60895800
2023-09-15,172.82347106933594,174.29486087176767,171.6483512368518,174.27510652680778,109259500
2023-09-18,175.74652099609375,177.13890868226434,173.96900640397726,174.2751309871455,67257600
2023-09-19,176.83277893066406,177.38578010579235,174.91701409671836,175.3021409914078,51826900
2023-09-20,173.29750061035156,177.45489404541186,173.20861358406935,177.0203888259045,58436200
2023-09-21,171.75697326660156,174.09737357666756,171.68785565712008,172.36923745366522,63149100
2023-09-22,172.6062469482422,174.86764517240317,171.87550181385268,172.48775099523908,56725400
2023-09-25,173.880126953125,174.7590070374673,171.97423178505466,172.02361011818323,46172700
2023-09-26,169.81161499023438,173.01112622988728,169.5153600429677,172.63588402695854,64588900
2023-09-27,168.30067443847656,170.87806622328196,166.93792612877573,170.46331542744704,66921800
2023-09-28,168.55746459960938,169.8807195182162,165.5258128129139,167.2243249736919,56294400
2023-09-29,169.07095336914062,170.90771561508154,168.21181267677895,169.870831028669,51861100
2023-10-02,171.57920837402344,172.12233981703872,168.79443355791753,169.08081880430257,52164500
2023-10-03,170.24609375,171.46073744550782,168.6858469308082,170.1078434596355,49594600
2023-10-04,171.4903564453125,172.03348795172127,168.8339619515459,168.9524578917983,53020300
2023-10-05,172.7247314453125,173.2579782200924,170.52258153582127,171.61871413723316,48527900
2023-10-06,175.27252197265625,175.76627518846593,171.01635659512883,171.62862082907643,57266700
2023-10-09,176.75375366210938,176.81300162773064,173.60360623261292,174.60098214625398,42390800
2023-10-10,176.1612548828125,177.47464011941017,175.72674968355904,175.8748846750232,43698000
2023-10-11,177.55360412597656,177.60298244581088,175.38109366659629,175.97358830016492,47551100
2023-10-12,178.4522705078125,180.06189553412176,176.80312172309905,177.82026707710477,56743100
2023-10-13,176.61550903320312,179.6570151987734,175.91437292525092,179.1533924067404,51427100
2023-10-16,176.4871368408203,176.84263973108403,174.3047411678942,174.54174811745375,52517000
2023-10-17,174.93673706054688,176.19087429527403,172.61610626933813,174.44298390478113,57549400
2023-10-18,173.64308166503906,175.36134782882195,172.92220637857343,173.38633548485706,54764400
2023-10-19,173.2678985595703,175.61815380275291,173.0012675832721,173.8406390743539,59302900
2023-10-20,170.72012329101562,173.22838309388226,170.48311631376995,173.11975677949712,64244000
2023-10-23,170.83860778808594,171.8359838309846,167.80695589693704,168.77472302133776,55980100
2023-10-24,171.27310180664062,171.50022404547477,169.30795876796012,170.88797493724758,43816600
2023-10-25,168.9623260498047,170.8978298690587,168.51793618108192,169.7325797223047,57157000
2023-10-26,164.804931640625,169.2388405091802,163.600172706508,168.2414494672427,70625300
2023-10-27,166.1183319091797,166.8490920877316,164.74569858206283,164.8247009041889,58499100
2023-10-30,168.1624298095703,169.0314401165317,166.7601727667049,166.90830774256386,51131000
2023-10-31,168.63645935058594,168.76482492650203,165.80230595130433,167.23420217717043,44846000
2023-11-01,171.7964630126953,172.0532092124064,167.99455793411695,168.86356825336904,56934900
2023-11-02,175.35150146484375,175.5588693503195,173.26786256268767,173.32711052996643,77334800
2023-11-03,174.44296264648438,174.61085195895754,171.18420427007575,172.06308417750907,79829200
2023-11-06,176.9907684326172,177.1882666996337,174.0085099439187,174.1763842242903,63841300
2023-11-07,179.54843139648438,180.1606805785339,176.7340319643902,176.94139988237026,70530000
2023-11-08,180.60507202148438,181.15807327764495,179.3213104950236,180.0718251153736,49340300
2023-11-09,180.1310272216797,181.81965455110011,179.53851741631973,180.67415869856794,53763500
2023-11-10,184.3136749267578,184.48178544542026,181.475802800193,181.9108804268445,66133400
2023-11-13,182.73158264160156,183.9478113332898,182.14818998578377,183.7401702602705,43627500
2023-11-14,185.34205627441406,186.0045554032819,184.21481647353394,185.59914075952597,60108400
2023-11-15,185.90567016601562,187.3789985945617,185.6782486931539,185.7474724520267,53790500
2023-11-16,187.58663940429688,188.82264852852316,186.5384909930313,187.44820698590362,54412900
2023-11-17,187.56686401367188,188.24914348244,186.4594046371221,188.12059370194675,50922700
2023-11-20,189.30714416503906,189.76200213676566,187.75472463510502,187.76460727588125,46505100
2023-11-21,188.50621032714844,189.37636552049437,187.61628985249988,189.26759612132614,38134500
2023-11-22,189.16871643066406,190.77057938008178,188.6940931656517,189.3467095850447,39617700
2023-11-24,187.84373474121094,188.76331834061182,187.13179223741543,188.7336553269539,24048300
2023-11-27,187.66575622558594,188.53591159550703,186.78571821300812,187.79430602014355,40552600
2023-11-28,188.26889038085938,188.9412871423915,187.28008315178343,187.6558347269926,38415400
2023-11-29,187.25042724609375,189.9399842182602,186.85491037465812,188.7633011569372,43014200
2023-11-30,187.82394409179688,188.18981305356235,186.08364867108205,187.71517468500207,48794400
2023-12-01,189.09950256347656,189.4159130354433,187.11199034893104,188.1996843513192,45704800
2023-12-04,187.3097686767578,187.9228394923183,185.35193435249073,187.85361573572166,43389500
2023-12-05,191.2550811767578,192.22410797955845,188.0513405114985,188.08101860758427,66628400
2023-12-06,190.16741943359375,192.58009647341478,189.95976327032974,192.27356863697858,41089700
2023-12-07,192.09559631347656,192.81742141001197,191.42319951100376,191.46276025185608,47477700
2023-12-08,193.5194549560547,193.79631975243228,191.50227991044673,192.02634649559002,53406400
2023-12-11,191.01780700683594,191.32434997590968,189.27751140798418,190.948598334338,60943700
2023-12-12,192.53067016601562,192.54055280703432,189.57413099725628,190.9189094878757,52696900
2023-12-13,195.74427795410156,195.78382360297798,192.6690869899489,192.90639105920806,70404200
2023-12-14,195.89260864257812,197.38570218691584,193.96443748585023,195.80361960949875,66831600
2023-12-15,195.35867309570312,196.1793699091571,194.79504567055722,195.3191123528845,128538400
2023-12-18,193.69744873046875,194.42917151631295,192.214237877434,193.89520715993984,55751900
2023-12-19,194.7357177734375,194.7456004150459,193.69746706046115,193.96444926391277,40714100
2023-12-20,192.64932250976562,195.46741418063525,192.64932250976562,194.69614571593394,52242800
2023-12-21,192.5009765625,194.8741228719849,191.33419132020353,193.9050960501454,46482500
2023-12-22,191.43309020996094,193.22282892375426,190.81013681243016,192.9953923922105,37149600
2023-12-26,190.88926696777344,191.71986154255086,190.67172813799795,191.44299668429173,28919300
2023-12-27,190.98812866210938,191.33421726083122,188.95118798803827,190.33552729492325,48087700
2023-12-28,191.413330078125,192.4812438348005,191.00791544042355,191.96705978425237,34049900
2023-12-29,190.3750457763672,192.22411038080966,189.5839970121992,191.7297067892047,42672100
2024-01-02,183.5621795654297,186.33084291740326,181.83176685644636,185.0552730997862,82488700
2024-01-03,182.18775939941406,183.79952025374087,181.37693010719954,182.15809638511382,58414500
2024-01-04,179.8739471435547,181.04073256447913,178.85547678867908,180.1112512492328,71983600
